test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
1110017D15Rik	1110017D15Rik	1110017D15Rik	chr4:41505008-41517333	ST_ASO_GF	ST_WT_GF	OK	8.36298	9.86364	0.238104	0.223673	0.5132	0.851404	no
1110019D14Rik	1110019D14Rik	1110019D14Rik	chr6:13871568-13896421	ST_ASO_GF	ST_WT_GF	NOTEST	1.22835	0.889015	-0.466444	0	1	1	no
1110020A21Rik	1110020A21Rik	1110020A21Rik	chr17:84917181-85023992	ST_ASO_GF	ST_WT_GF	NOTEST	0.537344	0.40113	-0.421778	0	1	1	no
1110025L11Rik	1110025L11Rik	1110025L11Rik	chr16:89063409-89064002	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1110028F11Rik	1110028F11Rik	1110028F11Rik	chr11:87663086-87735539	ST_ASO_GF	ST_WT_GF	NOTEST	0	0.0703451	inf	0	1	1	no
1110028F18Rik	1110028F18Rik	1110028F18Rik	chr8:106587142-106594820	ST_ASO_GF	ST_WT_GF	NOTEST	1.01065	1.38566	0.455286	0	1	1	no
1110032A03Rik	1110032A03Rik	1110032A03Rik	chr9:50762827-50768152	ST_ASO_GF	ST_WT_GF	OK	16.4339	11.6501	-0.496337	-0.926902	0.02255	0.216179	no
1110032F04Rik	1110032F04Rik	1110032F04Rik	chr3:68869585-68872163	ST_ASO_GF	ST_WT_GF	NOTEST	1.57046	1.01184	-0.634208	0	1	1	no
1110034G24Rik	1110034G24Rik	1110034G24Rik	chr2:132690282-132751055	ST_ASO_GF	ST_WT_GF	OK	3.33534	4.36781	0.389076	0.469414	0.25225	0.674229	no
1110036E04Rik	1110036E04Rik	1110036E04Rik	chr9:64049828-64054100	ST_ASO_GF	ST_WT_GF	NOTEST	0	0.102011	inf	0	1	1	no
1110037F02Rik	1110037F02Rik	1110037F02Rik	chr4:11485957-11551143	ST_ASO_GF	ST_WT_GF	NOTEST	2.45361	2.87134	0.22682	0	1	1	no
1110038B12Rik	1110038B12Rik	1110038B12Rik	chr17:34950235-34952471	ST_ASO_GF	ST_WT_GF	OK	13.5977	14.5914	0.101748	0.105419	0.7896	0.953803	no
1110038F14Rik	1110038F14Rik	1110038F14Rik	chr15:76948543-76950731	ST_ASO_GF	ST_WT_GF	OK	16.6172	16.4281	-0.0165098	-0.0285034	0.9418	0.987842	no
1110046J04Rik	1110046J04Rik	1110046J04Rik	chr13:33917917-34002794	ST_ASO_GF	ST_WT_GF	NOTEST	1.28182	2.03197	0.664684	0	1	1	no
1110051M20Rik	1110051M20Rik	1110051M20Rik	chr2:91277827-91444642	ST_ASO_GF	ST_WT_GF	OK	11.9225	11.4647	-0.0564873	-0.105326	0.8004	0.956685	no
1110058D11Rik	1110058D11Rik	1110058D11Rik	chr17:63863980-64139496	ST_ASO_GF	ST_WT_GF	NOTEST	0.260469	0.257708	-0.0153776	0	1	1	no
1110059E24Rik	1110059E24Rik	1110059E24Rik	chr19:21597312-21652791	ST_ASO_GF	ST_WT_GF	OK	34.9438	23.2537	-0.587573	-1.15299	0.0045	0.0862264	no
1110059G10Rik	1110059G10Rik	1110059G10Rik	chr9:122945088-122951000	ST_ASO_GF	ST_WT_GF	OK	7.39168	7.57465	0.0352755	0.0674062	0.86785	0.971845	no
1110065P20Rik	1110065P20Rik	1110065P20Rik	chr4:124802548-124850730	ST_ASO_GF	ST_WT_GF	OK	75.9774	70.1741	-0.114632	-0.215015	0.60835	0.893571	no
1190002F15Rik	1190002F15Rik	1190002F15Rik	chr6:134929091-134951718	ST_ASO_GF	ST_WT_GF	NOTEST	0.793405	0.425252	-0.899739	0	1	1	no
1190002N15Rik	1190002N15Rik	1190002N15Rik	chr9:94517863-94538081	ST_ASO_GF	ST_WT_GF	OK	3.5299	2.10642	-0.744835	-1.14481	0.0066	0.108347	no
1190003K10Rik	1190003K10Rik	1190003K10Rik	chr13:64481245-64497792	ST_ASO_GF	ST_WT_GF	NOTEST	0.0290947	0	-inf	0	1	1	no
1190005I06Rik	1190005I06Rik	1190005I06Rik	chr8:120608599-120668142	ST_ASO_GF	ST_WT_GF	OK	10.519	13.7042	0.381622	0.342454	0.3969	0.785276	no
1190007I07Rik	1190007I07Rik	1190007I07Rik	chr10:82619850-82623228	ST_ASO_GF	ST_WT_GF	OK	10.9199	12.3942	0.182714	0.209782	0.5861	0.883368	no
1200014J11Rik	1200014J11Rik	1200014J11Rik	chr11:73047866-73083579	ST_ASO_GF	ST_WT_GF	OK	6.68328	8.0095	0.261156	0.540525	0.18015	0.592912	no
1300002E11Rik	1300002E11Rik	1300002E11Rik	chr16:21794346-21809039	ST_ASO_GF	ST_WT_GF	OK	10.0385	7.70063	-0.382491	-0.36731	0.3858	0.777917	no
1300017J02Rik	1300017J02Rik	1300017J02Rik	chr9:103250529-103288297	ST_ASO_GF	ST_WT_GF	NOTEST	0.0839029	0	-inf	0	1	1	no
1500004A13Rik	1500004A13Rik	1500004A13Rik	chr3:88777056-88832487	ST_ASO_GF	ST_WT_GF	NOTEST	1.51524	1.58346	0.0635305	0	1	1	no
1500009C09Rik	1500009C09Rik	1500009C09Rik	chr15:82252396-82260753	ST_ASO_GF	ST_WT_GF	OK	25.9695	30.1441	0.215055	0.438948	0.2794	0.698183	no
1500009L16Rik	1500009L16Rik	1500009L16Rik	chr10:83722864-83762762	ST_ASO_GF	ST_WT_GF	OK	7.71134	6.85678	-0.169451	-0.238932	0.55105	0.868456	no
1500011B03Rik	1500011B03Rik	1500011B03Rik	chr5:114808195-114813976	ST_ASO_GF	ST_WT_GF	OK	40.5051	41.7807	0.0447307	0.0629701	0.87275	0.972579	no
1500011K16Rik	1500011K16Rik	1500011K16Rik	chr2:127791376-127792488	ST_ASO_GF	ST_WT_GF	OK	54.3812	44.14	-0.301021	-0.576927	0.1562	0.55713	no
1500012F01Rik	1500012F01Rik	1500012F01Rik	chr2:167035795-167065862	ST_ASO_GF	ST_WT_GF	OK	89.3686	58.2039	-0.618653	-1.03207	0.0133	0.161245	no
1500012K07Rik	1500012K07Rik	1500012K07Rik	chr7:75114894-75331419	ST_ASO_GF	ST_WT_GF	NOTEST	2.65741	1.54076	-0.786377	0	1	1	no
1500015A07Rik	1500015A07Rik	1500015A07Rik	chr18:61726389-61728253	ST_ASO_GF	ST_WT_GF	NOTEST	1.03946	1.39924	0.428807	0	1	1	no
1500015L24Rik	1500015L24Rik	1500015L24Rik	chr19:20405287-20422785	ST_ASO_GF	ST_WT_GF	NOTEST	1.37725	0.379766	-1.85861	0	1	1	no
1500015O10Rik	1500015O10Rik	1500015O10Rik	chr1:43730601-43742564	ST_ASO_GF	ST_WT_GF	OK	6.85258	1.13727	-2.59107	-1.88468	0.00135	0.0420659	yes
1500017E21Rik	1500017E21Rik	1500017E21Rik	chr19:36554638-36689479	ST_ASO_GF	ST_WT_GF	NOTEST	0.782913	0.91436	0.22391	0	1	1	no
1500026H17Rik	1500026H17Rik	1500026H17Rik	chr10:89686362-89700866	ST_ASO_GF	ST_WT_GF	NOTEST	0.19011	0.248653	0.387302	0	1	1	no
1600002D24Rik	1600002D24Rik	1600002D24Rik	chr16:95831122-95929077	ST_ASO_GF	ST_WT_GF	NOTEST	0.0840541	0.0335931	-1.32315	0	1	1	no
1600002H07Rik	1600002H07Rik	1600002H07Rik	chr17:24215055-24220769	ST_ASO_GF	ST_WT_GF	NOTEST	0.579555	0.692327	0.256508	0	1	1	no
1600002K03Rik	1600002K03Rik	1600002K03Rik	chr10:79697304-80369637	ST_ASO_GF	ST_WT_GF	OK	4.48316	3.66666	-0.290052	-0.0178314	0.8092	0.95822	no
1600010M07Rik	1600010M07Rik	1600010M07Rik	chr7:109998376-110006646	ST_ASO_GF	ST_WT_GF	NOTEST	0.279357	0.409	0.54999	0	1	1	no
1600012H06Rik	1600012H06Rik	1600012H06Rik	chr17:14943183-14961260	ST_ASO_GF	ST_WT_GF	NOTEST	1.34033	1.77341	0.403936	0	1	1	no
1600014C10Rik	1600014C10Rik	1600014C10Rik	chr7:38183216-38197565	ST_ASO_GF	ST_WT_GF	NOTEST	1.44525	1.94623	0.429364	0	1	1	no
1600014C23Rik	1600014C23Rik	1600014C23Rik	chr17:45732863-45733844	ST_ASO_GF	ST_WT_GF	NOTEST	0.164357	0.563975	1.7788	0	1	1	no
1600014K23Rik	1600014K23Rik	1600014K23Rik	chrX:85249676-85270291	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1600015I10Rik	1600015I10Rik	1600015I10Rik	chr6:48929895-48933687	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1600019K03Rik	1600019K03Rik	1600019K03Rik	chr16:35503169-35509419	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1600020E01Rik	1600020E01Rik	1600020E01Rik	chr6:86527329-86564449	ST_ASO_GF	ST_WT_GF	OK	8.18026	8.60167	0.0724696	0.0753559	0.8375	0.96516	no
1600023N17Rik	1600023N17Rik	1600023N17Rik	chr5:45668700-45669708	ST_ASO_GF	ST_WT_GF	NOTEST	0.0561334	0.279208	2.31441	0	1	1	no
1600025M17Rik	1600025M17Rik	1600025M17Rik	chrX:56317607-56320664	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1600027J07Rik	1600027J07Rik	1600027J07Rik	chr8:103343877-103347534	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1600029I14Rik	1600029I14Rik	1600029I14Rik	chr9:99456242-99568899	ST_ASO_GF	ST_WT_GF	NOTEST	0	0.231106	inf	0	1	1	no
1600029O15Rik	1600029O15Rik	1600029O15Rik	chr9:58196296-58208808	ST_ASO_GF	ST_WT_GF	NOTEST	1.48296	1.15215	-0.364152	0	1	1	no
1700001C02Rik	1700001C02Rik	1700001C02Rik	chr5:30466076-30484087	ST_ASO_GF	ST_WT_GF	NOTEST	0.316883	0.161643	-0.971139	0	1	1	no
1700001C19Rik	1700001C19Rik	1700001C19Rik	chr17:47412733-47470638	ST_ASO_GF	ST_WT_GF	NOTEST	0	0.209649	inf	0	1	1	no
1700001D01Rik	1700001D01Rik	1700001D01Rik	chr8:61224170-61396072	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700001F09Rik	1700001F09Rik	1700001F09Rik	chr14:43342383-43347811	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700001G01Rik	1700001G01Rik	1700001G01Rik	chr18:17035507-17137559	ST_ASO_GF	ST_WT_GF	NOTEST	0.376011	0.149011	-1.33536	0	1	1	no
1700001G11Rik	1700001G11Rik	1700001G11Rik	chr14:66295328-66311424	ST_ASO_GF	ST_WT_GF	NOTEST	0	0.232087	inf	0	1	1	no
1700001G17Rik	1700001G17Rik	1700001G17Rik	chr1:33669823-33670712	ST_ASO_GF	ST_WT_GF	NOTEST	0	0.166101	inf	0	1	1	no
1700001J03Rik	1700001J03Rik	1700001J03Rik	chr5:146182449-146185304	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700001J11Rik	1700001J11Rik	1700001J11Rik	chr9:40050557-40053025	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700001K19Rik	1700001K19Rik	1700001K19Rik	chr12:110667688-110682619	ST_ASO_GF	ST_WT_GF	NOTEST	0.0770094	0.183444	1.25223	0	1	1	no
1700001K23Rik	1700001K23Rik	1700001K23Rik	chr19:53248735-53255205	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700001L05Rik	1700001L05Rik	1700001L05Rik	chr15:83353846-83367297	ST_ASO_GF	ST_WT_GF	NOTEST	0.076495	0.425195	2.47469	0	1	1	no
1700001L19Rik	1700001L19Rik	1700001L19Rik	chr13:68597438-68614231	ST_ASO_GF	ST_WT_GF	NOTEST	2.91864	1.19095	-1.29318	0	1	1	no
1700001O22Rik	1700001O22Rik	1700001O22Rik	chr2:30795562-30803664	ST_ASO_GF	ST_WT_GF	NOTEST	1.11232	0.947094	-0.23199	0	1	1	no
1700001P01Rik	1700001P01Rik	1700001P01Rik	chr11:97771480-97775918	ST_ASO_GF	ST_WT_GF	NOTEST	0.10705	0	-inf	0	1	1	no
1700003C15Rik	1700003C15Rik	1700003C15Rik	chr5:11749832-11769308	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700003D09Rik	1700003D09Rik	1700003D09Rik	chr11:98348737-98358283	ST_ASO_GF	ST_WT_GF	NOTEST	1.1065	1.47696	0.416631	0	1	1	no
1700003E16Rik	1700003E16Rik	1700003E16Rik	chr6:83156403-83162975	ST_ASO_GF	ST_WT_GF	NOTEST	2.27479	2.18667	-0.0569926	0	1	1	no
1700003E24Rik	1700003E24Rik	1700003E24Rik	chrX:93183226-93183944	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700003F12Rik	1700003F12Rik	1700003F12Rik	chr2:154544404-154558853	ST_ASO_GF	ST_WT_GF	NOTEST	0.720687	0	-inf	0	1	1	no
1700003G13Rik	1700003G13Rik	1700003G13Rik	chr9:45318265-45347580	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700003G18Rik	1700003G18Rik	1700003G18Rik	chr7:116081761-116093149	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700003H04Rik	1700003H04Rik	1700003H04Rik	chr3:124565890-124581091	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700003I22Rik	1700003I22Rik	1700003I22Rik	chr1:56018977-56020203	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700003L19Rik	1700003L19Rik	1700003L19Rik	chr16:12811389-12848653	ST_ASO_GF	ST_WT_GF	NOTEST	0	0.241875	inf	0	1	1	no
1700003M02Rik	1700003M02Rik	1700003M02Rik	chr4:34711331-34730206	ST_ASO_GF	ST_WT_GF	NOTEST	0.0465378	0.242526	2.38166	0	1	1	no
1700003M07Rik	1700003M07Rik	1700003M07Rik	chr4:129960373-129965138	ST_ASO_GF	ST_WT_GF	OK	5.49176	4.71841	-0.218967	-0.32578	0.4098	0.792734	no
1700003P14Rik	1700003P14Rik	1700003P14Rik	chr13:118556167-118588629	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700006A11Rik	1700006A11Rik	1700006A11Rik	chr3:124401154-124426028	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700006E09Rik	1700006E09Rik	1700006E09Rik	chr11:101987055-101992264	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700006F04Rik	1700006F04Rik	1700006F04Rik	chr14:119138264-119869815	ST_ASO_GF	ST_WT_GF	NOTEST	1.18352	0	-inf	0	1	1	no
1700006H21Rik	1700006H21Rik	1700006H21Rik	chr13:107687396-107692168	ST_ASO_GF	ST_WT_GF	NOTEST	0	0.193053	inf	0	1	1	no
1700007B14Rik	1700007B14Rik	1700007B14Rik	chr8:75448693-75984507	ST_ASO_GF	ST_WT_GF	NOTEST	0.134865	0.246448	0.869764	0	1	1	no
1700007F19Rik	1700007F19Rik	1700007F19Rik	chr3:58141706-58163807	ST_ASO_GF	ST_WT_GF	NOTEST	0.0851139	0	-inf	0	1	1	no
1700007G11Rik	1700007G11Rik	1700007G11Rik	chr5:98329303-98802019	ST_ASO_GF	ST_WT_GF	NOTEST	1.5211	0.20748	-2.87407	0	1	1	no
1700007J10Rik	1700007J10Rik	1700007J10Rik	chr11:59662494-59780860	ST_ASO_GF	ST_WT_GF	OK	8.66183	11.9894	0.46902	0.235994	0.5753	0.879142	no
1700007K09Rik	1700007K09Rik	1700007K09Rik	chr7:131325930-131329499	ST_ASO_GF	ST_WT_GF	NOTEST	0.0548631	0	-inf	0	1	1	no
1700007K13Rik	1700007K13Rik	1700007K13Rik	chr2:28462000-28466324	ST_ASO_GF	ST_WT_GF	NOTEST	1.09136	1.0169	-0.101948	0	1	1	no
1700007L15Rik	1700007L15Rik	1700007L15Rik	chr16:33379853-33380736	ST_ASO_GF	ST_WT_GF	NOTEST	0.437986	0.583209	0.41313	0	1	1	no
1700007P06Rik	1700007P06Rik	1700007P06Rik	chr1:187048406-187215446	ST_ASO_GF	ST_WT_GF	NOTEST	0.280932	0.383991	0.450853	0	1	1	no
1700008C04Rik	1700008C04Rik	1700008C04Rik	chr12:51005155-51062543	ST_ASO_GF	ST_WT_GF	NOTEST	0.219364	0.48988	1.1591	0	1	1	no
1700008J07Rik	1700008J07Rik	1700008J07Rik	chr7:127510437-127561219	ST_ASO_GF	ST_WT_GF	NOTEST	0.314603	0.230037	-0.451665	0	1	1	no
1700008K24Rik	1700008K24Rik	1700008K24Rik	chr17:49112263-49113533	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700008O03Rik	1700008O03Rik	1700008O03Rik	chr7:44360044-44375030	ST_ASO_GF	ST_WT_GF	NOTEST	0.217661	0.275318	0.339015	0	1	1	no
1700008P02Rik	1700008P02Rik	1700008P02Rik	chr3:6615412-6620443	ST_ASO_GF	ST_WT_GF	NOTEST	0	0.0945632	inf	0	1	1	no
1700009C05Rik	1700009C05Rik	1700009C05Rik	chr6:81900464-81910800	ST_ASO_GF	ST_WT_GF	NOTEST	0	0.0871519	inf	0	1	1	no
1700009J07Rik	1700009J07Rik	1700009J07Rik	chr10:77893419-77896111	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700009N14Rik	1700009N14Rik	1700009N14Rik	chr4:39450292-39451778	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700010B08Rik	1700010B08Rik	1700010B08Rik	chr2:173719414-173722086	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700010D01Rik	1700010D01Rik	1700010D01Rik	chrX:95711677-95927970	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700010I02Rik	1700010I02Rik	1700010I02Rik	chr3:7925302-7954887	ST_ASO_GF	ST_WT_GF	NOTEST	0	0.365029	inf	0	1	1	no
1700010I14Rik	1700010I14Rik	1700010I14Rik	chr17:8988332-9008319	ST_ASO_GF	ST_WT_GF	NOTEST	0.261061	0.201845	-0.371143	0	1	1	no
1700010J16Rik	1700010J16Rik	1700010J16Rik	chr10:112726925-112785599	ST_ASO_GF	ST_WT_GF	NOTEST	0	0.0960925	inf	0	1	1	no
1700010K23Rik	1700010K23Rik	1700010K23Rik	chr16:66655420-67620908	ST_ASO_GF	ST_WT_GF	OK	31.4121	29.3911	-0.0959422	-0.0189317	0.92985	0.985124	no
1700011A15Rik	1700011A15Rik	1700011A15Rik	chr15:101431013-101491512	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700011B04Rik	1700011B04Rik	1700011B04Rik	chr13:35181622-35188014	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700011C11Rik	1700011C11Rik	1700011C11Rik	chr7:71947526-72027317	ST_ASO_GF	ST_WT_GF	NOTEST	0.160179	0	-inf	0	1	1	no
1700011E24Rik	1700011E24Rik	1700011E24Rik	chr17:87389570-87427741	ST_ASO_GF	ST_WT_GF	NOTEST	0	0.0790616	inf	0	1	1	no
1700011H14Rik	1700011H14Rik	1700011H14Rik	chr14:49226358-49245428	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700011I03Rik	1700011I03Rik	1700011I03Rik	chr18:57533825-57731065	ST_ASO_GF	ST_WT_GF	NOTEST	0.158503	0.382067	1.26931	0	1	1	no
1700011L22Rik	1700011L22Rik	1700011L22Rik	chr8:79210429-79248583	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700011M02Rik	1700011M02Rik	1700011M02Rik	chrX:102908904-102909651	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700012A03Rik	1700012A03Rik	1700012A03Rik	chr6:32050287-32058915	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700012B07Rik	1700012B07Rik	1700012B07Rik	chr11:109788290-109828046	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700012B09Rik	1700012B09Rik	1700012B09Rik	chr9:14758193-14771030	ST_ASO_GF	ST_WT_GF	NOTEST	1.08331	0.242775	-2.15775	0	1	1	no
1700012C14Rik	1700012C14Rik	1700012C14Rik	chr6:30460984-30463313	ST_ASO_GF	ST_WT_GF	NOTEST	0.304826	0	-inf	0	1	1	no
1700012D01Rik	1700012D01Rik	1700012D01Rik	chr10:127667122-127668851	ST_ASO_GF	ST_WT_GF	OK	2.83747	3.27328	0.206134	0.159265	0.692	0.924408	no
1700012D14Rik	1700012D14Rik	1700012D14Rik	chr7:111117672-111122675	ST_ASO_GF	ST_WT_GF	NOTEST	0.164636	0.119299	-0.464699	0	1	1	no
1700012D16Rik	1700012D16Rik	1700012D16Rik	chr3:153202508-153725133	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700012H19Rik	1700012H19Rik	1700012H19Rik	chr11:112822964-112825128	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
1700012I11Rik	1700012I11Rik	1700012I11Rik	chr15:67226768-67377094	ST_ASO_GF	ST_WT_GF	OK	6.61329	4.68914	-0.496046	-0.520516	0.20425	0.623294	no
1700012L04Rik	1700012L04Rik	1700012L04Rik	chrX:9272783-9313245	ST_ASO_GF	ST_WT_GF	NOTEST	0	0	0	0	1	1	no
